user,tweet-id,timestamp,url,likes,replies,retweets,story,
parker_vmg3,1054506048571068416,2018-10-22 22:53:28,/parker_vmg3/status/1054506048571068416,2,0,0,Canada,
Quibbs,1054503761660469248,2018-10-22 22:44:23,/Quibbs/status/1054503761660469248,8,1,0,Canada,
ThinkingKlearly,1054502663407177729,2018-10-22 22:40:01,/ThinkingKlearly/status/1054502663407177729,1,0,0,Canada,
FaithTodayEFC,1054884176367939584,2018-10-23 23:56:01,/FaithTodayEFC/status/1054884176367939584,2,0,0,Canada,
machonejack,1054882413451587584,2018-10-23 23:49:00,/machonejack/status/1054882413451587584,2,1,1,Canada,
Gaymalejournal,1054882179644309504,2018-10-23 23:48:05,/Gaymalejournal/status/1054882179644309504,3,0,0,Canada,
Lush223,1054881030199365632,2018-10-23 23:43:30,/Lush223/status/1054881030199365632,2,0,0,Canada,
Alex_zedra,1054879937574793216,2018-10-23 23:39:10,/Alex_zedra/status/1054879937574793216,144,13,11,Canada,
tonyspam,1054879337135071232,2018-10-23 23:36:47,/tonyspam/status/1054879337135071232,1,0,1,Canada,
Time4Hemp,1054879185976594432,2018-10-23 23:36:11,/Time4Hemp/status/1054879185976594432,0,0,2,Canada,
lucy_dre,1054878686854438912,2018-10-23 23:34:12,/lucy_dre/status/1054878686854438912,2,0,1,Canada,
MMPconnection,1054877482774597633,2018-10-23 23:29:25,/MMPconnection/status/1054877482774597633,1,0,0,Canada,
mini_bubbly,1054877160782086146,2018-10-23 23:28:08,/mini_bubbly/status/1054877160782086146,1,0,0,Canada,
chrstphr_woody,1054875371638796288,2018-10-23 23:21:01,/chrstphr_woody/status/1054875371638796288,1,0,0,Canada,
MMPconnect,1054875234808029185,2018-10-23 23:20:29,/MMPconnect/status/1054875234808029185,1,0,0,Canada,
starvancouver,1054875136090877953,2018-10-23 23:20:05,/starvancouver/status/1054875136090877953,3,2,1,Canada,
AIHA,1054875113441714176,2018-10-23 23:20:00,/AIHA/status/1054875113441714176,0,0,1,Canada,
PhilMcIntosh8,1054872036399493120,2018-10-23 23:07:46,/PhilMcIntosh8/status/1054872036399493120,0,1,0,Canada,
NarcityCanada,1054870243347193858,2018-10-23 23:00:39,/NarcityCanada/status/1054870243347193858,1,0,0,Canada,
MJsJoint,1054870231888396289,2018-10-23 23:00:36,/MJsJoint/status/1054870231888396289,1,0,1,Canada,
greengod_shop,1054869797039681536,2018-10-23 22:58:52,/greengod_shop/status/1054869797039681536,1,0,0,Canada,
M_ProgresistaMX,1054868677080735744,2018-10-23 22:54:25,/M_ProgresistaMX/status/1054868677080735744,7,0,7,Canada,
Pietryi,1054865416701534208,2018-10-23 22:41:28,/Pietryi/status/1054865416701534208,2,1,0,Canada,
warndt,1054865101033897984,2018-10-23 22:40:13,/warndt/status/1054865101033897984,2,1,0,Canada,
BayBye2010,1054864350782066693,2018-10-23 22:37:14,/BayBye2010/status/1054864350782066693,1,0,0,Canada,
ReeferReporters,1054160109897572353,2018-10-21 23:58:50,/ReeferReporters/status/1054160109897572353,0,0,1,Canada,
dave_kapel,1054159875612139520,2018-10-21 23:57:54,/dave_kapel/status/1054159875612139520,0,1,0,Canada,
CannabisCulture,1054158578989350912,2018-10-21 23:52:45,/CannabisCulture/status/1054158578989350912,18,4,5,Canada,
HeimisheMedia,1054157978750853123,2018-10-21 23:50:22,/HeimisheMedia/status/1054157978750853123,1,0,0,Canada,
ghart48,1054157150656888832,2018-10-21 23:47:04,/ghart48/status/1054157150656888832,1,0,0,Canada,
ChrisPantani,1054155805551980544,2018-10-21 23:41:43,/ChrisPantani/status/1054155805551980544,385,48,142,Canada,
paul_lander,1054155480803631109,2018-10-21 23:40:26,/paul_lander/status/1054155480803631109,30,4,5,Canada,
MoeGriz,1054154754547376128,2018-10-21 23:37:33,/MoeGriz/status/1054154754547376128,1,0,0,Canada,
420industry,1054150346648535040,2018-10-21 23:20:02,/420industry/status/1054150346648535040,1,0,1,Canada,
SkyCannabisAZ,1054150342961704966,2018-10-21 23:20:01,/SkyCannabisAZ/status/1054150342961704966,3,0,2,Canada,
emmaokang,1054148902579040256,2018-10-21 23:14:18,/emmaokang/status/1054148902579040256,3,1,1,Canada,
realRobertGibbs,1054147419628335105,2018-10-21 23:08:24,/realRobertGibbs/status/1054147419628335105,2,1,0,Canada,
Rosemary913,1054146780760367105,2018-10-21 23:05:52,/Rosemary913/status/1054146780760367105,1,0,0,Canada,
CFRAOttawa,1054145304495300609,2018-10-21 23:00:00,/CFRAOttawa/status/1054145304495300609,2,0,0,Canada,
ormacheatuco,1054144006312091650,2018-10-21 22:54:50,/ormacheatuco/status/1054144006312091650,1,0,0,Canada,
stacwil,1054142561227587585,2018-10-21 22:49:06,/stacwil/status/1054142561227587585,1,0,0,Canada,
CFRAOttawa,1054141278135484419,2018-10-21 22:44:00,/CFRAOttawa/status/1054141278135484419,1,0,0,Canada,
ThIntegrityNews,1058508924381548547,2018-11-02 23:59:28,/ThIntegrityNews/status/1058508924381548547,1,0,1,Canada,
LarsGray,1058507989433401344,2018-11-02 23:55:45,/LarsGray/status/1058507989433401344,1,0,0,Canada,
marijuanacomau,1058500652022804485,2018-11-02 23:26:36,/marijuanacomau/status/1058500652022804485,0,0,1,Canada,
ycannnet,1058498991988518912,2018-11-02 23:20:00,/ycannnet/status/1058498991988518912,9,0,4,Canada,
greengod_shop,1058496664539947010,2018-11-02 23:10:45,/greengod_shop/status/1058496664539947010,2,0,1,Canada,
RickG8289,1058495382353788933,2018-11-02 23:05:39,/RickG8289/status/1058495382353788933,1,0,1,Canada,
nytimesworld,1058494983374888960,2018-11-02 23:04:04,/nytimesworld/status/1058494983374888960,6,0,4,Canada,
Can8dianmade,1058494061877886981,2018-11-02 23:00:24,/Can8dianmade/status/1058494061877886981,1,0,0,Canada,
USRealityCheck,1058490668589506560,2018-11-02 22:46:55,/USRealityCheck/status/1058490668589506560,1,0,1,Canada,
MarijuanaSector,1058487653128069120,2018-11-02 22:34:56,/MarijuanaSector/status/1058487653128069120,1,0,0,Canada,
The_bis_canada,1058486466194665472,2018-11-02 22:30:13,/The_bis_canada/status/1058486466194665472,1,0,2,Canada,
HuffPostCanada,1058483914120093697,2018-11-02 22:20:05,/HuffPostCanada/status/1058483914120093697,6,0,4,Canada,
isilgupsirhc,1058483297691594752,2018-11-02 22:17:38,/isilgupsirhc/status/1058483297691594752,3,0,0,Canada,
The_bis_canada,1058482673776254976,2018-11-02 22:15:09,/The_bis_canada/status/1058482673776254976,3,0,1,Canada,
greengod_shop,1058481920596762624,2018-11-02 22:12:10,/greengod_shop/status/1058481920596762624,3,0,1,Canada,
ovenchipstv,1058481401501270016,2018-11-02 22:10:06,/ovenchipstv/status/1058481401501270016,2,1,0,Canada,
Jeffskaratbars,1058481045786382336,2018-11-02 22:08:41,/Jeffskaratbars/status/1058481045786382336,1,0,1,Canada,
CannabisBizNews,1058476705885704192,2018-11-02 21:51:26,/CannabisBizNews/status/1058476705885704192,2,0,1,Canada,
cannanadian,1058458983336460288,2018-11-02 20:41:01,/cannanadian/status/1058458983336460288,1,0,0,Canada,
ppscslv,1058438933024006144,2018-11-02 19:21:21,/ppscslv/status/1058438933024006144,1,0,0,Canada,
CultivatorNews,1057420443714572288,2018-10-30 23:54:14,/CultivatorNews/status/1057420443714572288,1,0,0,Canada,
EliseMcD420,1057419101046431745,2018-10-30 23:48:54,/EliseMcD420/status/1057419101046431745,1,0,0,Canada,
MJBizDaily,1057418148511653890,2018-10-30 23:45:07,/MJBizDaily/status/1057418148511653890,5,1,3,Canada,
MMPconnection,1057414223859499008,2018-10-30 23:29:31,/MMPconnection/status/1057414223859499008,0,0,1,Canada,
BarryKennedy63,1057412665683804160,2018-10-30 23:23:19,/BarryKennedy63/status/1057412665683804160,0,0,2,Canada,
tommyboxeo,1057408304329248770,2018-10-30 23:06:00,/tommyboxeo/status/1057408304329248770,1,1,0,Canada,
NerbasChelsea,1057407834969653248,2018-10-30 23:04:08,/NerbasChelsea/status/1057407834969653248,1,0,0,Canada,
juddeylane,1057407171275550720,2018-10-30 23:01:29,/juddeylane/status/1057407171275550720,3,1,0,Canada,
NerbasChelsea,1057407001053954048,2018-10-30 23:00:49,/NerbasChelsea/status/1057407001053954048,20,3,2,Canada,
jeremybell,1057406857118138368,2018-10-30 23:00:15,/jeremybell/status/1057406857118138368,2,0,0,Canada,
KushCanadian,1057402703876382721,2018-10-30 22:43:44,/KushCanadian/status/1057402703876382721,2,0,0,Canada,
marijuanacomau,1057401836473323524,2018-10-30 22:40:18,/marijuanacomau/status/1057401836473323524,1,0,0,Canada,
USHEMP,1057392530696757250,2018-10-30 22:03:19,/USHEMP/status/1057392530696757250,1,0,0,Canada,
LiveCBDHealthy,1057391963585105920,2018-10-30 22:01:04,/LiveCBDHealthy/status/1057391963585105920,2,0,0,Canada,
CBTmag,1057391899626090499,2018-10-30 22:00:48,/CBTmag/status/1057391899626090499,1,0,2,Canada,
CannabisNews,1057391064947089409,2018-10-30 21:57:29,/CannabisNews/status/1057391064947089409,4,1,1,Canada,
weedlistca,1057378621986402304,2018-10-30 21:08:03,/weedlistca/status/1057378621986402304,1,0,0,Canada,
MarihuanaFever,1057369645345320961,2018-10-30 20:32:23,/MarihuanaFever/status/1057369645345320961,1,0,0,Canada,
mjdwarner,1057368777053102080,2018-10-30 20:28:56,/mjdwarner/status/1057368777053102080,2,0,1,Canada,
MJBizDaily,1057364016236978176,2018-10-30 20:10:01,/MJBizDaily/status/1057364016236978176,12,0,7,Canada,
starvancouver,1057362804607463424,2018-10-30 20:05:12,/starvancouver/status/1057362804607463424,2,1,1,Canada,
MyHotMJStocks,1057362185670651904,2018-10-30 20:02:44,/MyHotMJStocks/status/1057362185670651904,1,0,0,Canada,
1GKWilliamsYeg,1057781752163262465,2018-10-31 23:49:57,/1GKWilliamsYeg/status/1057781752163262465,2,0,0,Canada,
MMPconnect,1057779174830678016,2018-10-31 23:39:42,/MMPconnect/status/1057779174830678016,1,0,2,Canada,
Bloom_THC,1057776766981431296,2018-10-31 23:30:08,/Bloom_THC/status/1057776766981431296,2,0,1,Canada,
Timberolic,1057776212620333059,2018-10-31 23:27:56,/Timberolic/status/1057776212620333059,1,1,0,Canada,
BostonGlobe,1057774247978901505,2018-10-31 23:20:07,/BostonGlobe/status/1057774247978901505,15,5,6,Canada,
vesnalaurie8,1057773628895494144,2018-10-31 23:17:40,/vesnalaurie8/status/1057773628895494144,1,0,0,Canada,
THEMMEXCHANGE,1057772627496861696,2018-10-31 23:13:41,/THEMMEXCHANGE/status/1057772627496861696,20,1,16,Canada,
greengod_shop,1057771555831365633,2018-10-31 23:09:26,/greengod_shop/status/1057771555831365633,2,0,1,Canada,
djmlaw1,1057770930909429760,2018-10-31 23:06:57,/djmlaw1/status/1057770930909429760,1,1,0,Canada,
wcax,1057769199534329856,2018-10-31 23:00:04,/wcax/status/1057769199534329856,1,0,0,Canada,
InterestingAhaa,1057767990018609160,2018-10-31 22:55:15,/InterestingAhaa/status/1057767990018609160,1,0,1,Canada,
ExpertJoints,1057766685648740353,2018-10-31 22:50:04,/ExpertJoints/status/1057766685648740353,1,0,0,Canada,
chicagoking,1057765143621328896,2018-10-31 22:43:57,/chicagoking/status/1057765143621328896,0,2,0,Canada,
marijuanacomau,1057764996954894336,2018-10-31 22:43:22,/marijuanacomau/status/1057764996954894336,1,1,0,Canada,
Ports93,1057764410750590981,2018-10-31 22:41:02,/Ports93/status/1057764410750590981,1,0,1,Canada,
DonaldDeMille,1058142406846033920,2018-11-01 23:43:03,/DonaldDeMille/status/1058142406846033920,0,0,1,Canada,
HIGH5BOX_CANADA,1058141776584728577,2018-11-01 23:40:33,/HIGH5BOX_CANADA/status/1058141776584728577,3,0,1,Canada,
MichaelGessen,1058138759873642497,2018-11-01 23:28:34,/MichaelGessen/status/1058138759873642497,1,0,0,Canada,
greengod_shop,1058138522765410304,2018-11-01 23:27:37,/greengod_shop/status/1058138522765410304,2,0,1,Canada,
FarhanIqbal1,1058138399100493824,2018-11-01 23:27:08,/FarhanIqbal1/status/1058138399100493824,3,0,1,Canada,
lassiter1550,1058134909569527808,2018-11-01 23:13:16,/lassiter1550/status/1058134909569527808,0,0,1,Canada,
6abc,1058134608120856581,2018-11-01 23:12:04,/6abc/status/1058134608120856581,11,1,2,Canada,
Leafbuyer,1058133351448616961,2018-11-01 23:07:04,/Leafbuyer/status/1058133351448616961,22,0,11,Canada,
NateVerdeMusic,1058131917013467137,2018-11-01 23:01:22,/NateVerdeMusic/status/1058131917013467137,3,0,1,Canada,
MelvinSmith,1058130194211487745,2018-11-01 22:54:32,/MelvinSmith/status/1058130194211487745,2,0,0,Canada,
MJBizDailyCAN,1058130027047354368,2018-11-01 22:53:52,/MJBizDailyCAN/status/1058130027047354368,4,0,3,Canada,
ycannnet,1058129267064619009,2018-11-01 22:50:51,/ycannnet/status/1058129267064619009,4,0,1,Canada,
vocnederland,1058126953654431749,2018-11-01 22:41:39,/vocnederland/status/1058126953654431749,3,1,6,Canada,
WanaBrands,1058126562929926146,2018-11-01 22:40:06,/WanaBrands/status/1058126562929926146,6,0,3,Canada,
UPI,1058125717160882176,2018-11-01 22:36:44,/UPI/status/1058125717160882176,4,0,2,Canada,
JenniferMorenc1,1058124318008201217,2018-11-01 22:31:11,/JenniferMorenc1/status/1058124318008201217,2,0,0,Canada,
cannanadian,1058123781879685121,2018-11-01 22:29:03,/cannanadian/status/1058123781879685121,1,0,0,Canada,
sellmofosell,1058123382363971587,2018-11-01 22:27:27,/sellmofosell/status/1058123382363971587,1,1,0,Canada,
CoyHeatherly,1058122457134104577,2018-11-01 22:23:47,/CoyHeatherly/status/1058122457134104577,1,0,0,Canada,
RonFunches,1058113700324757504,2018-11-01 21:48:59,/RonFunches/status/1058113700324757504,15026,83,2935,Canada,
colleenprice21,1058109861915963392,2018-11-01 21:33:44,/colleenprice21/status/1058109861915963392,9,0,0,Canada,
sheilagregoire,1058103175994052608,2018-11-01 21:07:10,/sheilagregoire/status/1058103175994052608,3,0,0,Canada,
BitcoinAndBlock,1058098865121955841,2018-11-01 20:50:02,/BitcoinAndBlock/status/1058098865121955841,1,0,0,Canada,
IanConway,1058096859736985600,2018-11-01 20:42:04,/IanConway/status/1058096859736985600,0,0,1,Canada,
vocnederland,1058095418591141889,2018-11-01 20:36:20,/vocnederland/status/1058095418591141889,3,1,3,Canada,
WillyWonkaXRP,1058074890404814848,2018-11-01 19:14:46,/WillyWonkaXRP/status/1058074890404814848,5,1,3,Canada,
SPECNewsAlbany,1057056990042750976,2018-10-29 23:50:00,/SPECNewsAlbany/status/1057056990042750976,3,2,2,Canada,
RealDonalMoscow,1057054577797677057,2018-10-29 23:40:25,/RealDonalMoscow/status/1057054577797677057,1,0,0,Canada,
ispotify1,1057053370526167040,2018-10-29 23:35:37,/ispotify1/status/1057053370526167040,2,0,1,Canada,
