score,author,content,description,publishedAt,source,title,url,urlToImage
286,Tomi Kilgore,"Shares of GW Pharmaceuticals PLC surged to a record high Thursday, after the medical-marijuana company announced a new Drug Enforcement Administration stance on its approved drug containing cannabidiol, or CBD. Specifically, the DEA said Thursday it now place… [+3236 chars]","Shares of GW Pharmaceuticals PLC surged to a record high Thursday, after the medical-marijuana company announced a new Drug Enforcement Administration stance on its approved drug containing cannabidiol, or CBD.",2018-09-27T16:36:26Z,"{'id': None, 'name': 'Marketwatch.com'}","GW Pharma stock jumps to record after DEA stance on its CBD drug, cannabis sector lags",https://www.marketwatch.com/story/gw-pharma-stock-jumps-to-record-after-dea-stance-on-its-cbd-drug-cannabis-sector-lags-2018-09-27,http://s.marketwatch.com/public/resources/MWimages/MW-GQ658_mariju_ZG_20180925165652.jpg
287,Max A. Cherney,"The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult recreational use in Canada on Wednesday. For more, go here. Heinz designs the genetic makeup of the tomatoes used… [+4588 chars]","Heinz may design the genetic makeup of the tomatoes used for its renowned ketchup, but it doesn’t own the farms that grow the fruit. Toronto-based weed company Cronos Group is aiming to duplicate that model.",2018-10-16T23:57:01Z,"{'id': None, 'name': 'Marketwatch.com'}","Cannabis Watch: Marijuana stocks to watch: Meet Cronos, the Heinz Ketchup of weed",https://www.marketwatch.com/story/marijuana-stocks-to-watch-meet-cronos-the-heinz-ketchup-of-weed-2018-10-16,http://s.marketwatch.com/public/resources/MWimages/MW-GR406_cronos_ZG_20181008153738.jpg
288,Tomi Kilgore,"Shares of India Globalization Capital Inc. rocketed Friday to a more-than seven year high, to pace broad gains in the marijuana sector, investors rushed to take part in the CBD-infused drinks market. The Maryland-based developer of cannabinoid, or CBD, therap… [+3764 chars]","IGS shares rocket again Friday toward a more-than seven year high, to pace broad gains in the marijuana sector.",2018-09-28T17:31:40Z,"{'id': None, 'name': 'Marketwatch.com'}",IGC stock rockets to lead cannabis sector rally amid CBD beverage boom,https://www.marketwatch.com/story/igc-stock-rockets-to-lead-cannabis-sector-rally-amid-cbd-beverage-boom-2018-09-28,http://s.marketwatch.com/public/resources/MWimages/MW-GQ892_CBDbev_ZG_20180928124725.jpg
289,Max A. Cherney,The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult use in Canada on Wednesday. When Tilray Inc. became the first cannabis company to go public on a major U.S. excha… [+4167 chars],"Tilray Inc. became the first cannabis company to go public on the Nasdaq this year, marking an important turning point for the sector — the successful IPO, Chief Executive Brendan Kennedy told MarketWatch, was a validation for the overall industry.",2018-10-15T18:25:33Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Marijuana stocks to watch: Tilray and its global ambitions,https://www.marketwatch.com/story/marijuana-stocks-to-watch-tilray-and-its-global-ambitions-2018-10-15,http://s.marketwatch.com/public/resources/MWimages/MW-GM903_tilray_ZG_20180720173453.jpg
290,Max A. Cherney,"SMITHS FALLS, ONTARIO The launch of the recreational cannabis industry in Canada will be a volatile ride, but the companies forming the industry seem prepared. Bruce Linton, the co-chief executive of Canopy Growth Corp. CGC, -6.82% WEED, -6.85%, braved a roug… [+6242 chars]","The launch of the recreational cannabis industry in Canada will be a volatile ride, but the companies forming the industry seem prepared.",2018-10-17T07:51:09Z,"{'id': None, 'name': 'Marketwatch.com'}","Cannabis Watch: Cannabis is now legal in Canada, but pot companies expect a rocky start",https://www.marketwatch.com/story/cannabis-is-now-legal-in-canada-but-pot-companies-expect-a-rocky-start-2018-10-17,http://s.marketwatch.com/public/resources/MWimages/MW-GR797_weed_m_ZG_20181015145648.jpg
291,MarketWatch,Planning on being lucky isnt a viable retirement strategy. See full story. Elon Musk spars with Fortnite on Twitter after joking about buying the video game The Tesla CEO tweeted out a doctored screenshot of a MarketWatch story claiming he had deleted the vid… [+1164 chars],‘Planning on being lucky’ isn’t a viable retirement strategy.,2018-10-21T21:00:09Z,"{'id': None, 'name': 'Marketwatch.com'}",NewsWatch: These 5 things will kill your early retirement dreams,https://www.marketwatch.com/story/these-5-things-will-kill-your-early-retirement-dreams-2018-10-21,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
292,Ciara Linnane,"Cannabis stocks were mixed Friday in a falling stock market, putting them on track to end the week with some sharp losses, after suffering seven straight days of declines before a slight recovery on Thursday. The Horizons Marijuana Life Sciences exchange-trad… [+4519 chars]","Cannabis stocks were mixed Friday in a falling stock market, putting them on track to end the week with some sharp losses, after suffering seven straight days of declines before a slight recovery on Thursday.",2018-10-26T15:45:13Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Cannabis stocks on track for sharp losses on the week after steep selloff,https://www.marketwatch.com/story/cannabis-stocks-on-track-for-sharp-losses-on-the-week-after-steep-selloff-2018-10-26,http://s.marketwatch.com/public/resources/MWimages/MW-GR844_cannab_ZG_20181016102109.jpg
293,Emma Court,"The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult use in Canada on Wednesday. The cannabis sector has been making waves lately, from plans for full legalization in… [+6231 chars]","Drugmakers commonly make their medicines synthetically — think a lab, not a greenhouse. But because its medications employ cannabinoids, the U.K.-based GW Pharma is also involved in agriculture.",2018-10-16T14:56:19Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Marijuana stocks to watch: GW Pharma is a drugmaker that grows its own cannabis plants,https://www.marketwatch.com/story/marijuana-stocks-to-watch-gw-pharma-is-a-drugmaker-that-grows-its-own-cannabis-plants-2018-10-16,http://s.marketwatch.com/public/resources/MWimages/MW-GR844_cannab_ZG_20181016102109.jpg
294,Ciara Linnane,"Cannabis stocks were mostly sharply higher Monday, with India Globalization Capital Inc. a standout, adding another 18% on excitement about its plans for the CBD-infused energy drink market. Maryland-based India Globalizations IGC, +29.52% stock gained 27% on… [+3946 chars]","Cannabis stocks were mostly sharply higher Monday, led by India Globalization Capital Inc., which added another 18% on excitement about its plans for the CBD-infused energy drink market.",2018-10-01T15:37:26Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis stocks rally on continued excitement about CBD-infused drinks,https://www.marketwatch.com/story/cannabis-stocks-rally-on-continued-excitement-about-cbd-infused-drinks-2018-10-01,http://s.marketwatch.com/public/resources/MWimages/MW-GQ981_CBDdri_ZG_20181001113359.jpg
295,Tomi Kilgore,"Shares of cannabis companies were broadly lower Tuesday amid news that one of the largest pot purveyors, Aurora Cannabis Inc., is looking to attract larger U.S. investors by listing on the New York Stock Exchange. Aurora, an Edmonton-based cannabis cultivatio… [+4092 chars]","Shares of cannabis companies were broadly lower, but there was still plenty of news to attract investor attention, including Aurora Cannabis looking to attract larger U.S. investors by listing on the New York Stock Exchange.",2018-10-09T18:25:13Z,"{'id': None, 'name': 'Marketwatch.com'}",Pot stocks pull back as Aurora Cannabis applies to trade on the NYSE,https://www.marketwatch.com/story/pot-stocks-pull-back-as-aurora-cannabis-applies-to-trade-on-the-nyse-2018-10-09,http://s.marketwatch.com/public/resources/MWimages/MW-GR472_cannab_ZG_20181009141201.jpg
296,Barbara Kollmeyer,"Hope that Netflix might provide some added buoyancy to the broader equity market on Wednesday was looking unlikely. On the heels of Tuesdays blowout session for Wall Street, the streaming-video maker delivered boffo results. But investors must now cool their … [+7052 chars]","Our call of the day looks at a strategy that investors have been following like zombies, and that is paying off, at least for now.",2018-10-17T11:35:04Z,"{'id': None, 'name': 'Marketwatch.com'}",Need to Know: Investors have been ‘mindlessly’ following this hot-stock strategy all year,https://www.marketwatch.com/story/investors-have-been-mindlessly-following-this-hot-stock-strategy-all-year-2018-10-17,http://s.marketwatch.com/public/resources/MWimages/MW-GR903_wildeb_ZG_20181017070714.jpg
297,,"Recreational marijuana is now legal across Canada, giving millions of people the right to buy, carry and grow cannabis. The countrys new federal cannabis act went into effect Wednesday, legalizing use for adults 18 or 19 and up, depending on the province. The… [+2831 chars]","""What happens in Canada needs to stay in Canada""",2018-10-17T20:20:37Z,"{'id': None, 'name': 'Yahoo.com'}",Canada Has Legalized Marijuana. Here's What That Means For American Travelers,https://www.yahoo.com/news/canada-legalized-marijuana-apos-means-202037766.html,https://s.yimg.com/ny/api/res/1.2/lT8XxrYqKjzrTH3K_i..5A--~A/YXBwaWQ9aGlnaGxhbmRlcjt3PTMwMDA7aD0yMDA2O3NtPTE7aWw9cGxhbmU-/http://media.zenfs.com/en-US/homerun/time_72/0bc3e4e41bf9e18191f6c771305c602e.cf.jpg
298,,"Canada has embarked on one of its most ambitious public and economic experiments in decades, with adults in the country now able to purchase marijuana legally. Canadians in Newfoundland in the easternmost portion of the country were the first to have legal ac… [+4766 chars]","Canada has embarked on one of its most ambitious public and economic experiments in decades, with adults in the country now able to purchase marijuana legally. Today cannabis is legalised and regulated across Canada,” Prime Minister Justin Trudeau, who promis…",2018-10-17T16:44:25Z,"{'id': None, 'name': 'Yahoo.com'}",Canada becomes second country and largest economy in world to legalize marijuana,https://www.yahoo.com/news/canada-becomes-second-country-largest-164425538.html,https://s.yimg.com/uu/api/res/1.2/Gc1I924.zmdapndfHyDvhA--~B/aD01NzY7dz03Njg7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-GB/homerun/the_independent_635/3df7aa5e078ac1b5544e506f3ac059a1
299,,"By Nichola Saminather and Chris Wattie TORONTO/ST JOHN'S, Newfoundland (Reuters) - Canada became the first industrialized nation to legalize recreational cannabis on Wednesday, but a lawful buzz will be hard to come by in its biggest cities like Toronto and V… [+5645 chars]","Marijuana enthusiasts in Newfoundland and Labrador, Canada's easternmost province, kicked off the first permitted sales at midnight. Canopy Chief Executive Office Bruce Linton rang in the first sales to residents Ian Power and Nikki Rose. ""I came out tonight …",2018-10-17T16:25:43Z,"{'id': None, 'name': 'Yahoo.com'}",Sober start as recreational marijuana becomes legal in Canada,https://www.yahoo.com/news/canada-kicks-off-muted-pot-party-first-g7-112136975--finance.html,https://s.yimg.com/uu/api/res/1.2/WljzlJyk.6b3BiR9MrJRUw--~B/aD0zMDA7dz00NTA7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/News/Reuters/2018-10-17T145341Z_1_LYNXNPEE9G1GI_RTROPTP_2_CANADA-MARIJUANA.JPG
300,A.A. Newton,"Canada just became the second country in the world to legalize recreational cannabis on a federal level. Implementing a national cannabis system in a huge country with distinct provincial governments is, at best, an intricate, fraught, high-stakes projectand … [+7217 chars]","Canada just became the second country in the world to legalize recreational cannabis on a federal level. Implementing a national cannabis system in a huge country with distinct provincial governments is, at best, an intricate, fraught, high-stakes project—and…",2018-10-17T14:30:00Z,"{'id': None, 'name': 'Lifehacker.com'}",How to Buy Weed in Canada Now That It's Legal,https://lifehacker.com/how-to-buy-weed-in-canada-now-that-its-legal-1829786102,"https://i.kinja-img.com/gawker-media/image/upload/s--z_Q4aNtj--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/yjlvav35zz2jfzbyko7f.jpg"
301,IAN AUSTEN,"Do I believe there are going to be different players coming into the industry? Mr. Ripshtein said. I absolutely do. Only dried cannabis, oils and seeds will go on sale this month. But the industry is dreaming up a future that will include products like cannab… [+1236 chars]","The decision by Canada to become the first major economy to fully legalize marijuana this month has created a new, multibillion dollar industry.",2018-10-16T18:43:13Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Dreams of Big Profits as Cannabis Becomes Legal in Canada,https://www.nytimes.com/2018/10/16/world/canada/cannabis-legalization-industry.html,https://static01.nyt.com/images/2018/10/06/world/00marijuana-industry/00marijuana-industry-facebookJumbo.jpg
302,ALISHA HARIDASANI GUPTA,"You could track Canadas road to legalizing marijuana from many starting points. A major one came in 2013, when Justin Trudeau saw someone holding a sign advocating decriminalizing marijuana in British Columbia. Im actually not in favor of decriminalizing cann… [+1348 chars]",Here’s what you need to know to start your day.,2018-10-18T19:37:21Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Asia and Australia Edition: The Taliban, Khashoggi, India: Your Friday Briefing",https://www.nytimes.com/2018/10/18/briefing/the-taliban-khashoggi-india.html,https://static01.nyt.com/images/2018/10/18/briefing/19ambriefing-asia-promo/19ambriefing-asia-slide-CFDG-facebookJumbo.jpg
303,PENN BULLOCK,"At the time, his prospects of becoming prime minister seemed remote. But two years later, he defied expectations and came to power. On Wednesday, Mr. Trudeaus promise became reality as legal sales of recreational marijuana began in Canada. Over the past five … [+1184 chars]",Here’s what you need to know to start your day.,2018-10-19T04:25:19Z,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Europe Edition: Saudi Arabia, Afghanistan, Banksy: Your Friday Briefing",https://www.nytimes.com/2018/10/19/briefing/saudi-arabia-afghanistan-banksy.html,https://static01.nyt.com/images/2018/10/19/briefing/10192018ambriefing-euro-promo/10192018ambriefing-euro-slide-Y2DH-facebookJumbo.jpg
